%time,field.header.seq,field.header.stamp,field.header.frame_id,42.33709335,-71.0898819,field.altitude,field.northing,field.easting,field.zone
1.58095E+18,360,1.58095E+18,,42.33928299,-71.09040833,-15.59999847,4689563.82,327796.4272,19T
1.58095E+18,361,1.58095E+18,,42.33932495,-71.09043121,-16.29999924,4689568.526,327794.6562,19T
1.58095E+18,362,1.58095E+18,,42.33935928,-71.09044647,-16.19999886,4689572.369,327793.4928,19T
1.58095E+18,363,1.58095E+18,,42.33938217,-71.09046173,-15.89999962,4689574.942,327792.2983,19T
1.58095E+18,364,1.58095E+18,,42.33940125,-71.09046173,-15.59999847,4689577.06,327792.3504,19T
1.58095E+18,365,1.58095E+18,,42.33940887,-71.09046936,-15,4689577.923,327791.7427,19T
1.58095E+18,366,1.58095E+18,,42.3394165,-71.09046936,-15.09999847,4689578.77,327791.7635,19T
1.58095E+18,367,1.58095E+18,,42.3394165,-71.09046936,-14.89999962,4689578.77,327791.7635,19T
1.58095E+18,368,1.58095E+18,,42.3394165,-71.09046936,-14.89999962,4689578.77,327791.7635,19T
1.58095E+18,369,1.58095E+18,,42.3394165,-71.09046936,-14.89999962,4689578.77,327791.7635,19T
1.58095E+18,370,1.58095E+18,,42.3394165,-71.09046936,-14.89999962,4689578.77,327791.7635,19T
1.58095E+18,371,1.58095E+18,,42.3394165,-71.09046936,-14.89999962,4689578.77,327791.7635,19T
1.58095E+18,372,1.58095E+18,,42.3394165,-71.09046936,-14.89999962,4689578.77,327791.7635,19T
1.58095E+18,373,1.58095E+18,,42.3394165,-71.09046936,-14.89999962,4689578.77,327791.7635,19T
1.58095E+18,374,1.58095E+18,,42.33942032,-71.09046936,-14.29999924,4689579.193,327791.7739,19T
1.58095E+18,375,1.58095E+18,,42.33942032,-71.09047699,-13.79999924,4689579.209,327791.1454,19T
1.58095E+18,376,1.58095E+18,,42.33942413,-71.09047699,-13.29999924,4689579.632,327791.1558,19T
1.58095E+18,377,1.58095E+18,,42.33942795,-71.09047699,-13,4689580.056,327791.1662,19T
1.58095E+18,378,1.58095E+18,,42.33943176,-71.09047699,-12.69999886,4689580.48,327791.1766,19T
1.58095E+18,379,1.58095E+18,,42.33943176,-71.09047699,-12.19999886,4689580.48,327791.1766,19T
1.58095E+18,380,1.58095E+18,,42.33943176,-71.09047699,-12.29999924,4689580.48,327791.1766,19T
1.58095E+18,381,1.58095E+18,,42.33943558,-71.09047699,-12.19999886,4689580.903,327791.187,19T
1.58095E+18,382,1.58095E+18,,42.33943939,-71.09047699,-11.79999924,4689581.327,327791.1975,19T
1.58095E+18,383,1.58095E+18,,42.33944702,-71.09048462,-11.59999847,4689582.189,327790.5898,19T
1.58095E+18,384,1.58095E+18,,42.33946228,-71.09049988,-11.29999924,4689583.915,327789.3744,19T
1.58095E+18,385,1.58095E+18,,42.33948135,-71.09050751,-10.79999924,4689586.048,327788.7979,19T
1.58095E+18,386,1.58095E+18,,42.33950424,-71.09052277,-10.5,4689588.621,327787.6034,19T
1.58095E+18,387,1.58095E+18,,42.33953476,-71.09053802,-10.29999924,4689592.04,327786.4297,19T
1.58095E+18,388,1.58095E+18,,42.33956528,-71.09054565,-10.09999847,4689595.444,327785.8845,19T
1.58095E+18,389,1.58095E+18,,42.33959198,-71.09053802,-10,4689598.394,327786.5859,19T
1.58095E+18,390,1.58095E+18,,42.33961487,-71.0905304,-10.29999924,4689600.92,327787.2769,19T
1.58095E+18,391,1.58095E+18,,42.33963013,-71.09050751,-10.79999924,4689602.568,327789.2041,19T
1.58095E+18,392,1.58095E+18,,42.3396492,-71.09046936,-11.39999962,4689604.609,327792.3987,19T
1.58095E+18,393,1.58095E+18,,42.33966827,-71.09042358,-11.69999886,4689606.634,327796.2219,19T
1.58095E+18,394,1.58095E+18,,42.33969498,-71.09037018,-12.09999847,4689609.491,327800.6944,19T
1.58095E+18,395,1.58095E+18,,42.33972168,-71.09030151,-12.29999924,4689612.317,327806.424,19T
1.58095E+18,396,1.58095E+18,,42.3397522,-71.09022522,-12.39999962,4689615.551,327812.7924,19T
1.58095E+18,397,1.58095E+18,,42.33978653,-71.09014893,-12.69999886,4689619.209,327819.1713,19T
1.58095E+18,398,1.58095E+18,,42.33981705,-71.090065,-13,4689622.428,327826.1682,19T
1.58095E+18,399,1.58095E+18,,42.33984756,-71.08998871,-13.19999886,4689625.662,327832.5367,19T
1.58095E+18,400,1.58095E+18,,42.3398819,-71.08990479,-13.39999962,4689629.305,327839.5441,19T
1.58095E+18,401,1.58095E+18,,42.33991623,-71.08982086,-13.39999962,4689632.947,327846.5514,19T
1.58095E+18,402,1.58095E+18,,42.33994675,-71.08973694,-13.29999924,4689636.166,327853.5483,19T
1.58095E+18,403,1.58095E+18,,42.33998489,-71.08965302,-13.39999962,4689640.232,327860.5661,19T
1.58095E+18,404,1.58095E+18,,42.34002304,-71.08956909,-13.59999847,4689644.298,327867.5838,19T
1.58095E+18,405,1.58095E+18,,42.34006119,-71.08947754,-13.59999847,4689648.349,327875.2301,19T
1.58095E+18,406,1.58095E+18,,42.34009552,-71.08938599,-13.5,4689651.976,327882.8659,19T
1.58095E+18,407,1.58095E+18,,42.34012985,-71.0892868,-13.29999924,4689655.587,327891.1302,19T
1.58095E+18,408,1.58095E+18,,42.340168,-71.08918762,-13.09999847,4689659.622,327899.405,19T
1.58095E+18,409,1.58095E+18,,42.34020615,-71.08908844,-12.89999962,4689663.658,327907.6797,19T
1.58095E+18,410,1.58095E+18,,42.34024048,-71.08898926,-12.59999847,4689667.269,327915.944,19T
1.58095E+18,411,1.58095E+18,,42.34027481,-71.08889008,-12,4689670.881,327924.2083,19T
1.58095E+18,412,1.58095E+18,,42.34031296,-71.08879089,-11.5,4689674.916,327932.483,19T
1.58095E+18,413,1.58095E+18,,42.34034729,-71.08869171,-11.09999847,4689678.528,327940.7473,19T
1.58095E+18,414,1.58095E+18,,42.34038544,-71.08859253,-10.79999924,4689682.563,327949.0219,19T
1.58095E+18,415,1.58095E+18,,42.34042358,-71.08850098,-10.59999847,4689686.614,327956.6681,19T
1.58095E+18,416,1.58095E+18,,42.34045792,-71.08840179,-10.39999962,4689690.225,327964.9323,19T
1.58095E+18,417,1.58095E+18,,42.34049606,-71.08831024,-10.29999924,4689694.276,327972.5785,19T
1.58095E+18,418,1.58095E+18,,42.34053802,-71.08821869,-10.19999886,4689698.75,327980.235,19T
1.58095E+18,419,1.58095E+18,,42.34057999,-71.08811951,-10,4689703.209,327988.52,19T
1.58095E+18,420,1.58095E+18,,42.34061813,-71.08802795,-10,4689707.26,327996.1661,19T
1.58095E+18,421,1.58095E+18,,42.34065628,-71.08792877,-9.899999619,4689711.295,328004.4407,19T
1.58095E+18,422,1.58095E+18,,42.34069061,-71.08782959,-9.799999237,4689714.907,328012.7049,19T
1.58095E+18,423,1.58095E+18,,42.34072495,-71.08773041,-9.699998856,4689718.519,328020.9691,19T
1.58095E+18,424,1.58095E+18,,42.34076309,-71.08763886,-9.599998474,4689722.569,328028.6152,19T
1.58095E+18,425,1.58095E+18,,42.34079742,-71.08753967,-9.5,4689726.181,328036.8794,19T
1.58095E+18,426,1.58095E+18,,42.34083557,-71.08744812,-9.299999237,4689730.232,328044.5254,19T
1.58095E+18,427,1.58095E+18,,42.3408699,-71.08734894,-9.099998474,4689733.844,328052.7896,19T
1.58095E+18,428,1.58095E+18,,42.34090424,-71.08725739,-9,4689737.471,328060.4252,19T
1.58095E+18,429,1.58095E+18,,42.34094238,-71.08716583,-9.099998474,4689741.522,328068.0712,19T
1.58095E+18,430,1.58095E+18,,42.34098816,-71.08707428,-10.09999847,4689746.42,328075.738,19T
1.58095E+18,431,1.58095E+18,,42.34103012,-71.08699036,-10.19999886,4689750.909,328082.7659,19T
1.58095E+18,432,1.58095E+18,,42.34107971,-71.08690643,-10.29999924,4689756.246,328089.8146,19T
1.58095E+18,433,1.58095E+18,,42.34112167,-71.08683014,-10.39999962,4689760.752,328096.214,19T
1.58095E+18,434,1.58095E+18,,42.34116745,-71.08676147,-10.29999924,4689765.696,328101.9953,19T
1.58095E+18,435,1.58095E+18,,42.34120178,-71.08670807,-10.09999847,4689769.4,328106.4883,19T
1.58095E+18,436,1.58095E+18,,42.34122849,-71.08666992,-10,4689772.288,328109.7036,19T
1.58095E+18,437,1.58095E+18,,42.34124374,-71.08664703,-9.799999237,4689773.937,328111.6307,19T
1.58095E+18,438,1.58095E+18,,42.34125519,-71.08662415,-9.699998856,4689775.161,328113.5474,19T
1.58095E+18,439,1.58095E+18,,42.341259,-71.08661652,-9.599998474,4689775.569,328114.1863,19T
1.58095E+18,440,1.58095E+18,,42.34126282,-71.08660889,-9.5,4689775.977,328114.8252,19T
1.58095E+18,441,1.58095E+18,,42.34126282,-71.08660889,-9.399999619,4689775.977,328114.8252,19T
1.58095E+18,442,1.58095E+18,,42.34126282,-71.08660126,-9.299999237,4689775.962,328115.4537,19T
1.58095E+18,443,1.58095E+18,,42.34126282,-71.08660126,-9.199998856,4689775.962,328115.4537,19T
1.58095E+18,444,1.58095E+18,,42.34126282,-71.08660126,-9.199998856,4689775.962,328115.4537,19T
1.58095E+18,445,1.58095E+18,,42.34126282,-71.08660126,-9.099998474,4689775.962,328115.4537,19T
1.58095E+18,446,1.58095E+18,,42.34126282,-71.08660126,-9,4689775.962,328115.4537,19T
1.58095E+18,447,1.58095E+18,,42.34126282,-71.08660126,-8.899999619,4689775.962,328115.4537,19T
1.58095E+18,448,1.58095E+18,,42.34126282,-71.08660126,-8.799999237,4689775.962,328115.4537,19T
1.58095E+18,449,1.58095E+18,,42.34126282,-71.08660126,-8.699998856,4689775.962,328115.4537,19T
1.58095E+18,450,1.58095E+18,,42.34126282,-71.08660126,-8.599998474,4689775.962,328115.4537,19T
1.58095E+18,451,1.58095E+18,,42.34126282,-71.08660126,-8.5,4689775.962,328115.4537,19T
1.58095E+18,452,1.58095E+18,,42.34126282,-71.08660126,-8.5,4689775.962,328115.4537,19T
1.58095E+18,453,1.58095E+18,,42.341259,-71.08660126,-8.5,4689775.538,328115.4433,19T
1.58095E+18,454,1.58095E+18,,42.341259,-71.08660126,-8.5,4689775.538,328115.4433,19T
1.58095E+18,455,1.58095E+18,,42.341259,-71.08660126,-8.5,4689775.538,328115.4433,19T
1.58095E+18,456,1.58095E+18,,42.341259,-71.08660126,-8.5,4689775.538,328115.4433,19T
1.58095E+18,457,1.58095E+18,,42.341259,-71.08660126,-8.5,4689775.538,328115.4433,19T
1.58095E+18,458,1.58095E+18,,42.341259,-71.08660126,-8.5,4689775.538,328115.4433,19T
1.58095E+18,459,1.58095E+18,,42.341259,-71.08660126,-8.5,4689775.538,328115.4433,19T
1.58095E+18,460,1.58095E+18,,42.341259,-71.08660126,-8.5,4689775.538,328115.4433,19T
1.58095E+18,461,1.58095E+18,,42.341259,-71.08660126,-8.399999619,4689775.538,328115.4433,19T
1.58095E+18,462,1.58095E+18,,42.341259,-71.08660126,-8.299999237,4689775.538,328115.4433,19T
1.58095E+18,463,1.58095E+18,,42.341259,-71.08660126,-8.299999237,4689775.538,328115.4433,19T
1.58095E+18,464,1.58095E+18,,42.341259,-71.08660126,-8.299999237,4689775.538,328115.4433,19T
1.58095E+18,465,1.58095E+18,,42.341259,-71.08660126,-8.199998856,4689775.538,328115.4433,19T
1.58095E+18,466,1.58095E+18,,42.341259,-71.08660126,-8.199998856,4689775.538,328115.4433,19T
1.58095E+18,467,1.58095E+18,,42.341259,-71.08660126,-8.099998474,4689775.538,328115.4433,19T
1.58095E+18,468,1.58095E+18,,42.341259,-71.08660126,-8,4689775.538,328115.4433,19T
1.58095E+18,469,1.58095E+18,,42.341259,-71.08660126,-7.899999619,4689775.538,328115.4433,19T
1.58095E+18,470,1.58095E+18,,42.341259,-71.08660126,-7.799999237,4689775.538,328115.4433,19T
1.58095E+18,471,1.58095E+18,,42.341259,-71.08660126,-7.699998856,4689775.538,328115.4433,19T
1.58095E+18,472,1.58095E+18,,42.34125519,-71.08660126,-7.599998474,4689775.115,328115.4329,19T
1.58095E+18,473,1.58095E+18,,42.34125519,-71.08660126,-7.599998474,4689775.115,328115.4329,19T
1.58095E+18,474,1.58095E+18,,42.34125519,-71.08660126,-7.699998856,4689775.115,328115.4329,19T
1.58095E+18,475,1.58095E+18,,42.341259,-71.08660126,-7.699998856,4689775.538,328115.4433,19T
1.58095E+18,476,1.58095E+18,,42.341259,-71.08660126,-7.699998856,4689775.538,328115.4433,19T
1.58095E+18,477,1.58095E+18,,42.341259,-71.08660126,-7.699998856,4689775.538,328115.4433,19T
1.58095E+18,478,1.58095E+18,,42.341259,-71.08660126,-7.799999237,4689775.538,328115.4433,19T
1.58095E+18,479,1.58095E+18,,42.341259,-71.08660126,-7.799999237,4689775.538,328115.4433,19T
1.58095E+18,480,1.58095E+18,,42.341259,-71.08660126,-7.799999237,4689775.538,328115.4433,19T
1.58095E+18,481,1.58095E+18,,42.341259,-71.08660126,-7.799999237,4689775.538,328115.4433,19T
1.58095E+18,482,1.58095E+18,,42.341259,-71.08660126,-7.799999237,4689775.538,328115.4433,19T
1.58095E+18,483,1.58095E+18,,42.341259,-71.08660126,-7.699998856,4689775.538,328115.4433,19T
1.58095E+18,484,1.58095E+18,,42.34125519,-71.08660126,-7.699998856,4689775.115,328115.4329,19T
1.58095E+18,485,1.58095E+18,,42.34125519,-71.08660126,-7.599998474,4689775.115,328115.4329,19T
1.58095E+18,486,1.58095E+18,,42.34125519,-71.08660126,-7.599998474,4689775.115,328115.4329,19T
1.58095E+18,487,1.58095E+18,,42.34126663,-71.08660126,-9.799999237,4689776.386,328115.4641,19T
1.58095E+18,488,1.58095E+18,,42.34127808,-71.08660126,-11.39999962,4689777.656,328115.4952,19T
1.58095E+18,489,1.58095E+18,,42.34129334,-71.08659363,-12.79999924,4689779.335,328116.1653,19T
1.58095E+18,490,1.58095E+18,,42.34132004,-71.08657074,-13.89999962,4689782.254,328118.1236,19T
1.58095E+18,491,1.58095E+18,,42.34135056,-71.08653259,-14.59999847,4689785.566,328121.3492,19T
1.58095E+18,492,1.58095E+18,,42.34138489,-71.08648682,-15.19999886,4689789.286,328125.2138,19T
1.58095E+18,493,1.58095E+18,,42.34141922,-71.08643341,-15.5,4689792.99,328129.7068,19T
1.58095E+18,494,1.58095E+18,,42.34145355,-71.08638,-15.69999886,4689796.694,328134.1999,19T
1.58095E+18,495,1.58095E+18,,42.3414917,-71.0863266,-16,4689800.822,328138.7033,19T
1.58095E+18,496,1.58095E+18,,42.34153366,-71.08627319,-16.19999886,4689805.374,328143.2171,19T
1.58095E+18,497,1.58095E+18,,42.34158325,-71.08621216,-16.5,4689810.757,328148.3802,19T
1.58095E+18,498,1.58095E+18,,42.34163284,-71.08615112,-16.79999924,4689816.141,328153.5433,19T
1.58095E+18,499,1.58095E+18,,42.34168243,-71.08609009,-17,4689821.524,328158.7064,19T
1.58095E+18,500,1.58095E+18,,42.34173584,-71.08602905,-17.19999886,4689827.331,328163.8798,19T
1.58095E+18,501,1.58095E+18,,42.34178925,-71.08596039,-17.39999962,4689833.122,328169.6818,19T
1.58095E+18,502,1.58095E+18,,42.34184265,-71.08589935,-17.19999886,4689838.929,328174.8552,19T
1.58095E+18,503,1.58095E+18,,42.34189606,-71.08583069,-17.19999886,4689844.721,328180.6571,19T
1.58095E+18,504,1.58095E+18,,42.34195328,-71.08576965,-17.19999886,4689850.951,328185.841,19T
1.58095E+18,505,1.58095E+18,,42.34200668,-71.08570862,-17.29999924,4689856.758,328191.0144,19T
1.58095E+18,506,1.58095E+18,,42.34205627,-71.08563995,-16.69999886,4689862.126,328196.8059,19T
1.58095E+18,507,1.58095E+18,,42.34210205,-71.08557892,-16.39999962,4689867.086,328201.9585,19T
1.58095E+18,508,1.58095E+18,,42.34215164,-71.08551788,-16.19999886,4689872.47,328207.1215,19T
1.58095E+18,509,1.58095E+18,,42.34220123,-71.08545685,-16.19999886,4689877.853,328212.2845,19T
1.58095E+18,510,1.58095E+18,,42.34224701,-71.08540344,-16.39999962,4689882.828,328216.8086,19T
1.58095E+18,511,1.58095E+18,,42.3422966,-71.08534241,-16.69999886,4689888.212,328221.9716,19T
1.58095E+18,512,1.58095E+18,,42.34233856,-71.08528137,-16.89999962,4689892.748,328227.1138,19T
1.58095E+18,513,1.58095E+18,,42.34238052,-71.08522034,-17.19999886,4689897.284,328232.256,19T
1.58095E+18,514,1.58095E+18,,42.3424263,-71.08516693,-17.29999924,4689902.259,328236.7801,19T
1.58095E+18,515,1.58095E+18,,42.34246826,-71.0851059,-17.5,4689906.795,328241.9222,19T
1.58095E+18,516,1.58095E+18,,42.34251022,-71.08506012,-17.5,4689911.363,328245.8074,19T
1.58095E+18,517,1.58095E+18,,42.34254074,-71.08502197,-17.5,4689914.674,328249.033,19T
1.58095E+18,518,1.58095E+18,,42.34255981,-71.08499908,-17.5,4689916.746,328250.9704,19T
1.58095E+18,519,1.58095E+18,,42.34257507,-71.0849762,-17.59999847,4689918.394,328252.8974,19T
1.58095E+18,520,1.58095E+18,,42.34257889,-71.08496857,-17.69999886,4689918.802,328253.5363,19T
1.58095E+18,521,1.58095E+18,,42.3425827,-71.08496857,-17.89999962,4689919.226,328253.5466,19T
1.58095E+18,522,1.58095E+18,,42.3425827,-71.08496857,-17.89999962,4689919.226,328253.5466,19T
1.58095E+18,523,1.58095E+18,,42.3425827,-71.08496857,-17.89999962,4689919.226,328253.5466,19T
1.58095E+18,524,1.58095E+18,,42.3425827,-71.08496857,-17.89999962,4689919.226,328253.5466,19T
1.58095E+18,525,1.58095E+18,,42.3425827,-71.08496857,-17.79999924,4689919.226,328253.5466,19T
1.58095E+18,526,1.58095E+18,,42.3425827,-71.08496857,-17.79999924,4689919.226,328253.5466,19T
1.58095E+18,527,1.58095E+18,,42.3425827,-71.08496857,-17.79999924,4689919.226,328253.5466,19T
1.58095E+18,528,1.58095E+18,,42.3425827,-71.08496857,-17.79999924,4689919.226,328253.5466,19T
1.58095E+18,529,1.58095E+18,,42.3425827,-71.08496857,-17.79999924,4689919.226,328253.5466,19T
1.58095E+18,530,1.58095E+18,,42.3425827,-71.08496857,-17.79999924,4689919.226,328253.5466,19T
1.58095E+18,531,1.58095E+18,,42.3425827,-71.08496857,-17.69999886,4689919.226,328253.5466,19T
1.58095E+18,532,1.58095E+18,,42.3425827,-71.08496857,-17.69999886,4689919.226,328253.5466,19T
1.58095E+18,533,1.58095E+18,,42.3425827,-71.08496857,-17.69999886,4689919.226,328253.5466,19T
1.58095E+18,534,1.58095E+18,,42.3425827,-71.08496857,-17.69999886,4689919.226,328253.5466,19T
1.58095E+18,535,1.58095E+18,,42.3425827,-71.08496857,-17.59999847,4689919.226,328253.5466,19T
1.58095E+18,536,1.58095E+18,,42.3425827,-71.08496857,-17.59999847,4689919.226,328253.5466,19T
1.58095E+18,537,1.58095E+18,,42.3425827,-71.08496857,-17.59999847,4689919.226,328253.5466,19T
1.58095E+18,538,1.58095E+18,,42.3425827,-71.08496857,-17.5,4689919.226,328253.5466,19T
1.58095E+18,539,1.58095E+18,,42.3425827,-71.08496857,-17.5,4689919.226,328253.5466,19T
1.58095E+18,540,1.58095E+18,,42.3425827,-71.08496857,-17.39999962,4689919.226,328253.5466,19T
1.58095E+18,541,1.58095E+18,,42.3425827,-71.08496857,-17.39999962,4689919.226,328253.5466,19T
1.58095E+18,542,1.58095E+18,,42.3425827,-71.08496857,-17.39999962,4689919.226,328253.5466,19T
1.58095E+18,543,1.58095E+18,,42.3425827,-71.08496857,-17.39999962,4689919.226,328253.5466,19T
1.58095E+18,544,1.58095E+18,,42.3425827,-71.08496094,-17.39999962,4689919.21,328254.1751,19T
1.58095E+18,545,1.58095E+18,,42.3425827,-71.08496094,-17.39999962,4689919.21,328254.1751,19T
1.58095E+18,546,1.58095E+18,,42.3425827,-71.08496094,-17.29999924,4689919.21,328254.1751,19T
1.58095E+18,547,1.58095E+18,,42.3425827,-71.08496094,-17.29999924,4689919.21,328254.1751,19T
1.58095E+18,548,1.58095E+18,,42.3425827,-71.08496094,-17.29999924,4689919.21,328254.1751,19T
1.58095E+18,549,1.58095E+18,,42.34257889,-71.08496094,-17.29999924,4689918.787,328254.1647,19T
1.58095E+18,550,1.58095E+18,,42.34257889,-71.08496094,-17.29999924,4689918.787,328254.1647,19T
1.58095E+18,551,1.58095E+18,,42.34257889,-71.08496094,-17.19999886,4689918.787,328254.1647,19T
1.58095E+18,552,1.58095E+18,,42.34257889,-71.08496094,-17.19999886,4689918.787,328254.1647,19T
1.58095E+18,553,1.58095E+18,,42.34257889,-71.08496094,-17.19999886,4689918.787,328254.1647,19T
1.58095E+18,554,1.58095E+18,,42.34257889,-71.08496094,-17.19999886,4689918.787,328254.1647,19T
1.58095E+18,555,1.58095E+18,,42.34257889,-71.08496094,-17.19999886,4689918.787,328254.1647,19T
1.58095E+18,556,1.58095E+18,,42.34257889,-71.08496094,-17.09999847,4689918.787,328254.1647,19T
1.58095E+18,557,1.58095E+18,,42.34257889,-71.08496094,-17.09999847,4689918.787,328254.1647,19T
1.58095E+18,558,1.58095E+18,,42.34257889,-71.08496094,-17.09999847,4689918.787,328254.1647,19T
1.58095E+18,559,1.58095E+18,,42.34257889,-71.08496094,-17.09999847,4689918.787,328254.1647,19T
1.58095E+18,560,1.58095E+18,,42.34257889,-71.08496094,-17.09999847,4689918.787,328254.1647,19T
1.58095E+18,561,1.58095E+18,,42.34257889,-71.08496094,-17.09999847,4689918.787,328254.1647,19T
1.58095E+18,562,1.58095E+18,,42.34257889,-71.08496094,-17,4689918.787,328254.1647,19T
1.58095E+18,563,1.58095E+18,,42.34257889,-71.08496094,-17,4689918.787,328254.1647,19T
1.58095E+18,564,1.58095E+18,,42.34257889,-71.08496094,-17,4689918.787,328254.1647,19T
1.58095E+18,565,1.58095E+18,,42.34257889,-71.08496094,-17,4689918.787,328254.1647,19T
1.58095E+18,566,1.58095E+18,,42.34257889,-71.08496094,-17,4689918.787,328254.1647,19T
1.58095E+18,567,1.58095E+18,,42.34257889,-71.08496094,-16.89999962,4689918.787,328254.1647,19T
1.58095E+18,568,1.58095E+18,,42.34257889,-71.08496094,-16.89999962,4689918.787,328254.1647,19T
1.58095E+18,569,1.58095E+18,,42.34257889,-71.08496094,-16.89999962,4689918.787,328254.1647,19T
1.58095E+18,570,1.58095E+18,,42.34257889,-71.08496094,-16.89999962,4689918.787,328254.1647,19T
1.58095E+18,571,1.58095E+18,,42.34257889,-71.08496094,-16.89999962,4689918.787,328254.1647,19T
1.58095E+18,572,1.58095E+18,,42.34257889,-71.08496094,-16.79999924,4689918.787,328254.1647,19T
1.58095E+18,573,1.58095E+18,,42.34257889,-71.08496094,-16.79999924,4689918.787,328254.1647,19T
1.58095E+18,574,1.58095E+18,,42.34257889,-71.08496094,-16.79999924,4689918.787,328254.1647,19T
1.58095E+18,575,1.58095E+18,,42.34257889,-71.08496094,-16.79999924,4689918.787,328254.1647,19T
1.58095E+18,576,1.58095E+18,,42.34257889,-71.08496094,-16.79999924,4689918.787,328254.1647,19T
1.58095E+18,577,1.58095E+18,,42.34257889,-71.08496094,-16.69999886,4689918.787,328254.1647,19T
1.58095E+18,578,1.58095E+18,,42.34257889,-71.08496094,-16.69999886,4689918.787,328254.1647,19T
1.58095E+18,579,1.58095E+18,,42.34257889,-71.08496094,-16.69999886,4689918.787,328254.1647,19T
1.58095E+18,580,1.58095E+18,,42.34257889,-71.08496094,-16.69999886,4689918.787,328254.1647,19T
1.58095E+18,581,1.58095E+18,,42.34257889,-71.08496094,-16.79999924,4689918.787,328254.1647,19T
1.58095E+18,582,1.58095E+18,,42.34258652,-71.08496094,-17.09999847,4689919.634,328254.1855,19T
1.58095E+18,583,1.58095E+18,,42.34259415,-71.08495331,-17.19999886,4689920.466,328254.8348,19T
1.58095E+18,584,1.58095E+18,,42.34260941,-71.08493805,-17.29999924,4689922.129,328256.1333,19T
1.58095E+18,585,1.58095E+18,,42.34262466,-71.08491516,-17.39999962,4689923.778,328258.0603,19T
1.58095E+18,586,1.58095E+18,,42.34263992,-71.08489227,-17.5,4689925.426,328259.9873,19T
1.58095E+18,587,1.58095E+18,,42.34264374,-71.08486176,-17.19999886,4689925.788,328262.5117,19T
1.58095E+18,588,1.58095E+18,,42.34263992,-71.08482361,-17,4689925.287,328265.6437,19T
1.58095E+18,589,1.58095E+18,,42.34262466,-71.08478546,-16.89999962,4689923.516,328268.7446,19T
1.58095E+18,590,1.58095E+18,,42.34260178,-71.08473969,-16.79999924,4689920.882,328272.4532,19T
1.58095E+18,591,1.58095E+18,,42.34257126,-71.08468628,-16.59999847,4689917.385,328276.7695,19T
1.58095E+18,592,1.58095E+18,,42.34253311,-71.08463287,-16.29999924,4689913.041,328281.0651,19T
1.58095E+18,593,1.58095E+18,,42.34249496,-71.08457947,-16,4689908.697,328285.3606,19T
1.58095E+18,594,1.58095E+18,,42.342453,-71.08451843,-15.79999924,4689903.915,328290.2743,19T
1.58095E+18,595,1.58095E+18,,42.34241104,-71.0844574,-15.59999847,4689899.132,328295.188,19T
1.58095E+18,596,1.58095E+18,,42.34236526,-71.08438873,-15.5,4689893.91,328300.7198,19T
1.58095E+18,597,1.58095E+18,,42.34231949,-71.0843277,-15.59999847,4689888.704,328305.6231,19T
1.58095E+18,598,1.58095E+18,,42.34227753,-71.08426666,-15.5,4689883.921,328310.5368,19T
1.58095E+18,599,1.58095E+18,,42.34224319,-71.084198,-14.79999924,4689879.97,328316.0997,19T
1.58095E+18,600,1.58095E+18,,42.34220505,-71.08414459,-14.19999886,4689875.626,328320.3953,19T
1.58095E+18,601,1.58095E+18,,42.34217072,-71.08409119,-13.69999886,4689871.706,328324.7013,19T
1.58095E+18,602,1.58095E+18,,42.34213638,-71.08403778,-13.19999886,4689867.786,328329.0073,19T
1.58095E+18,603,1.58095E+18,,42.34210968,-71.08399963,-13,4689864.743,328332.0771,19T
1.58095E+18,604,1.58095E+18,,42.34209061,-71.08396912,-13,4689862.564,328334.5392,19T
1.58095E+18,605,1.58095E+18,,42.34208298,-71.08394623,-12.69999886,4689861.671,328336.4039,19T
1.58095E+18,606,1.58095E+18,,42.34207153,-71.0839386,-12.59999847,4689860.384,328337.0012,19T
1.58095E+18,607,1.58095E+18,,42.34206772,-71.0839386,-12.59999847,4689859.961,328336.9908,19T
1.58095E+18,608,1.58095E+18,,42.34206009,-71.08393097,-12.5,4689859.098,328337.5986,19T
1.58095E+18,609,1.58095E+18,,42.34206009,-71.08393097,-12.5,4689859.098,328337.5986,19T
1.58095E+18,610,1.58095E+18,,42.34205246,-71.08393097,-12.5,4689858.251,328337.5778,19T
1.58095E+18,611,1.58095E+18,,42.34204483,-71.08393097,-12.59999847,4689857.404,328337.557,19T
1.58095E+18,612,1.58095E+18,,42.34204102,-71.08393097,-12.5,4689856.98,328337.5467,19T
1.58095E+18,613,1.58095E+18,,42.34204483,-71.08392334,-12.09999847,4689857.388,328338.1855,19T
1.58095E+18,614,1.58095E+18,,42.34204102,-71.08392334,-12.09999847,4689856.965,328338.1752,19T
1.58095E+18,615,1.58095E+18,,42.34203339,-71.08391571,-12.19999886,4689856.102,328338.7829,19T
1.58095E+18,616,1.58095E+18,,42.34202194,-71.08390045,-12.29999924,4689854.801,328340.0087,19T
1.58095E+18,617,1.58095E+18,,42.34200287,-71.08388519,-12.19999886,4689852.652,328341.2138,19T
1.58095E+18,618,1.58095E+18,,42.34197235,-71.0838623,-12.29999924,4689849.217,328343.0162,19T
1.58095E+18,619,1.58095E+18,,42.34194183,-71.08381653,-12.5,4689845.736,328346.7041,19T
1.58095E+18,620,1.58095E+18,,42.3419075,-71.08376312,-12.59999847,4689841.816,328351.0102,19T
