%time,4220.583,7106.00615,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter,,,
1.58E+18,4220.58072,7106.00551,14.3,603025.8061,6940474.197,43,V,,,
1.58E+18,4220.58075,7106.00552,14.2,603025.8061,6940474.197,43,V,,,
1.58E+18,4220.58078,7106.00554,14.2,603025.8061,6940474.197,43,V,,,
1.58E+18,4220.58082,7106.00556,14.1,603025.4599,6940485.334,43,V,,,
1.58E+18,4220.58089,7106.00557,14.1,603025.4599,6940485.334,43,V,,,
1.58E+18,4220.58091,7106.00554,13.9,603025.1137,6940496.472,43,V,,,
1.58E+18,4220.58096,7106.0055,13.8,603025.1137,6940496.472,43,V,,,
1.58E+18,4220.58088,7106.00549,13.6,603020.324,6940485.175,43,V,,,
1.58E+18,4220.58077,7106.00543,13.4,603020.6701,6940474.038,43,V,,,
1.58E+18,4220.58068,7106.00538,13.1,603015.8803,6940462.741,43,V,,,
1.58E+18,4220.5806,7106.00533,12.9,603015.8803,6940462.741,43,V,,,
1.58E+18,4220.58052,7106.00527,12.8,603011.0904,6940451.444,43,V,,,
1.58E+18,4220.58048,7106.00521,12.6,603011.4366,6940440.307,43,V,,,
1.58E+18,4220.58039,7106.00513,12.5,603006.6467,6940429.01,43,V,,,
1.58E+18,4220.58029,7106.00506,12.2,603001.8567,6940417.714,43,V,,,
1.58E+18,4220.5802,7106.00501,12,603001.8567,6940417.714,43,V,,,
1.58E+18,4220.58013,7106.00495,11.8,602997.0668,6940406.417,43,V,,,
1.58E+18,4220.58005,7106.00487,11.7,602992.2768,6940395.12,43,V,,,
1.58E+18,4220.58002,7106.00479,11.7,602987.1407,6940394.961,43,V,,,
1.58E+18,4220.57992,7106.00471,11.6,602987.4867,6940383.824,43,V,,,
1.58E+18,4220.57981,7106.00461,11.6,602982.6966,6940372.527,43,V,,,
1.58E+18,4220.57972,7106.00452,11.6,602977.9065,6940361.23,43,V,,,
1.58E+18,4220.57966,7106.00446,11.6,602973.1164,6940349.934,43,V,,,
1.58E+18,4220.57958,7106.00439,11.6,602968.3262,6940338.637,43,V,,,
1.58E+18,4220.57952,7106.00434,11.5,602968.3262,6940338.637,43,V,,,
1.58E+18,4220.57947,7106.0043,11.5,602968.6722,6940327.5,43,V,,,
1.58E+18,4220.57944,7106.00428,11.6,602963.536,6940327.34,43,V,,,
1.58E+18,4220.57941,7106.00424,11.7,602963.536,6940327.34,43,V,,,
